"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"418","LJP007 MCF7 24H-tivantinib-3.33","5/71",0.000603248381533972,0.0478067126475941,0,0,7.33568075117371,54.3807331013327,"CD8A;TRAC;CTSG;TARP;CST7",0,0,0,0,20,1
"419","LJP006 A375 24H-mitoxantrone-10","6/108",0.00061558107645584,0.0486676342211841,0,0,5.78703703703704,42.7832401416221,"PSAT1;LAMP3;LCN2;PADI2;IL7R;IL2RG",0,0,0,0,16.6666666666667,1
"420","LJP008 HCC515 24H-CGP-60474-0.04","7/150",0.00062426051615532,0.0492363187099075,0,0,4.86111111111111,35.8698607501233,"PRKCB;CD8A;CCL5;IL2RB;OLFM4;RUNX3;RASGRP1",14.2857142857143,1,0,0,0,0
"421","LJP006 HA1E 24H-NVP-TAE684-3.33","7/150",0.00062426051615532,0.049119367834112,0,0,4.86111111111111,35.8698607501233,"CCL8;LAMP3;CCL5;NKG7;RAB27A;LTB;RELB",14.2857142857143,1,0,0,28.5714285714286,2
"422","LJP006 SKBR3 24H-WYE-125132-10","7/150",0.00062426051615532,0.04900297122787,0,0,4.86111111111111,35.8698607501233,"PRKCH;EVI2A;TCN1;CEACAM6;LCN2;ARHGEF3;CYTH1",0,0,0,0,0,0
"423","LJP007 MCF7 24H-DCC-2036-10","7/150",0.00062426051615532,0.0488871249601918,0,0,4.86111111111111,35.8698607501233,"FCN1;TKTL1;LAMP3;TRAC;LCN2;BTN3A2;IL7R",0,0,0,0,28.5714285714286,2
"424","CPC013 HEPG2 6H-BRD-K00954209-10.0","4/41",0.000631430696445302,0.0493320123831299,0,0,10.1626016260163,74.8731947819349,"FLT1;ICAM3;CD1B;ASGR2",0,0,0,0,50,2
"425","CPC014 HT29 6H-BRD-K49865102-10.0","4/41",0.000631430696445302,0.0492159370598755,0,0,10.1626016260163,74.8731947819349,"FLT1;CCL22;ALDH3B1;ICAM3",0,0,0,0,50,2
"426","LJP009 HA1E 24H-KIN001-055-0.12","4/41",0.000631430696445302,0.0491004066911903,0,0,10.1626016260163,74.8731947819349,"SELL;LCP2;CD69;RASGRP1",0,0,0,0,0,0
"427","LJP006 LNCAP 3H-OSI-027-0.04","4/41",0.000631430696445302,0.0489854174483538,0,0,10.1626016260163,74.8731947819349,"PRKCH;TRAC;PRF1;TARP",0,0,0,0,0,0
